Date,Open,High,Low,Close,Adj Close,Volume
2023-03-02,112.699997,113.680000,112.699997,113.580002,113.580002,8164
2023-03-03,114.459999,115.360001,114.360001,115.360001,115.360001,8896
2023-03-06,115.919998,115.959999,115.500000,115.699997,115.699997,25483
2023-03-07,115.180000,115.559998,114.760002,114.839996,114.839996,13546
2023-03-08,114.580002,114.940002,114.360001,114.559998,114.559998,8720
2023-03-09,114.639999,115.120003,114.320000,114.699997,114.699997,5458
2023-03-10,112.160004,112.559998,110.660004,112.139999,112.139999,15292
2023-03-13,111.080002,111.080002,108.639999,109.660004,109.660004,27033
2023-03-14,110.260002,111.440002,109.639999,111.339996,111.339996,15493
2023-03-15,111.120003,111.239998,109.919998,110.540001,110.540001,33941
2023-03-16,111.480003,112.620003,110.500000,112.260002,112.260002,10140
2023-03-17,112.919998,113.099998,111.339996,111.580002,111.580002,14605
2023-03-20,111.080002,112.260002,110.580002,111.639999,111.639999,27044
2023-03-21,112.300003,112.820000,112.139999,112.320000,112.320000,16037
2023-03-22,112.779999,113.279999,112.660004,112.820000,112.820000,9545
2023-03-23,111.239998,112.419998,110.519997,112.080002,112.080002,10284
2023-03-24,111.959999,112.040001,111.279999,111.800003,111.800003,9774
2023-03-27,113.059998,113.160004,112.440002,112.540001,112.540001,10339
2023-03-28,112.839996,112.839996,111.699997,111.919998,111.919998,8159
2023-03-29,112.879997,113.180000,112.760002,113.059998,113.059998,14519
2023-03-30,113.860001,114.160004,113.599998,113.919998,113.919998,2435
2023-03-31,114.300003,115.180000,113.919998,115.120003,115.120003,14848
2023-04-03,116.000000,116.000000,114.860001,115.019997,115.019997,46611
2023-04-04,115.279999,115.779999,114.040001,114.220001,114.220001,16491
2023-04-05,114.099998,114.099998,113.480003,113.599998,113.599998,12792
2023-04-06,113.620003,113.959999,113.459999,113.580002,113.580002,7140
2023-04-11,114.620003,114.720001,114.279999,114.519997,114.519997,33396
2023-04-12,114.419998,115.099998,113.639999,113.860001,113.860001,7678
2023-04-13,113.860001,113.860001,113.000000,113.580002,113.580002,8895
2023-04-14,113.879997,114.739998,113.879997,114.220001,114.220001,12321
2023-04-17,114.599998,115.099998,114.519997,114.839996,114.839996,22076
2023-04-18,115.220001,115.800003,115.099998,115.239998,115.239998,7021
2023-04-19,114.980003,115.059998,114.519997,114.820000,114.820000,9348
2023-04-20,114.680000,114.720001,114.019997,114.480003,114.480003,5870
2023-04-21,114.320000,114.599998,114.120003,114.339996,114.339996,7118
2023-04-24,114.120003,114.300003,113.699997,113.800003,113.800003,6675
2023-04-25,113.440002,113.820000,113.279999,113.580002,113.580002,6002
2023-04-26,113.099998,113.099998,111.800003,112.360001,112.360001,15805
2023-04-27,112.059998,112.760002,112.000000,112.760002,112.760002,3773
2023-04-28,113.580002,114.279999,113.320000,114.040001,114.040001,8023
2023-05-02,114.959999,115.080002,113.160004,113.160004,113.160004,44146
2023-05-03,113.519997,113.860001,113.120003,113.220001,113.220001,18021
2023-05-04,112.739998,112.900002,112.019997,112.580002,112.580002,25578
2023-05-05,112.639999,114.120003,112.480003,114.040001,114.040001,20396
2023-05-08,114.199997,114.699997,114.180000,114.379997,114.379997,10491
2023-05-09,114.580002,114.720001,114.239998,114.620003,114.620003,6278
2023-05-10,114.540001,115.019997,114.160004,114.680000,114.680000,5511
2023-05-11,115.339996,115.519997,114.339996,114.559998,114.559998,24519
2023-05-12,114.919998,115.419998,114.860001,114.959999,114.959999,13772
2023-05-15,115.580002,115.680000,115.000000,115.360001,115.360001,25735
2023-05-16,115.239998,115.480003,114.980003,115.199997,115.199997,5500
2023-05-17,114.919998,115.839996,114.919998,115.680000,115.680000,4301
2023-05-18,116.459999,117.699997,116.459999,117.580002,117.580002,17260
2023-05-19,118.059998,118.279999,117.540001,117.540001,117.540001,11400
2023-05-22,117.699997,118.099998,117.500000,118.099998,118.099998,10935
2023-05-23,117.839996,118.080002,117.639999,117.699997,117.699997,3357
2023-05-24,116.480003,116.480003,115.080002,115.480003,115.480003,24725
2023-05-25,117.339996,118.360001,117.180000,117.660004,117.660004,22989
2023-05-26,117.779999,119.339996,117.519997,119.099998,119.099998,16425
2023-05-29,119.660004,119.660004,119.379997,119.639999,119.639999,4933
2023-05-30,119.860001,120.220001,119.339996,119.459999,119.459999,45929
2023-05-31,118.980003,119.540001,118.239998,118.239998,118.239998,21095
2023-06-01,119.459999,119.459999,118.099998,118.959999,118.959999,50277
2023-06-02,119.519997,121.180000,119.459999,121.160004,121.160004,9969
2023-06-05,121.559998,121.919998,121.099998,121.379997,121.379997,9047
2023-06-06,121.220001,122.000000,121.220001,121.919998,121.919998,11862
2023-06-07,121.779999,121.980003,121.480003,121.720001,121.720001,11177
2023-06-08,120.900002,121.180000,120.660004,121.080002,121.080002,4916
2023-06-09,121.400002,122.339996,121.220001,121.820000,121.820000,11638
2023-06-12,122.320000,122.379997,121.980003,122.260002,122.260002,6358
2023-06-13,122.860001,123.639999,122.660004,123.580002,123.580002,8605
2023-06-14,123.900002,124.339996,123.480003,124.000000,124.000000,6801
2023-06-15,123.559998,123.620003,122.400002,123.419998,123.419998,28773
2023-06-16,123.680000,124.400002,123.459999,124.000000,124.000000,10252
